"Time (s)","Sound pressure level (dB)"
1.800233000E3,6.171552449E1
1.800562000E3,6.293258336E1
1.800818000E3,5.927940855E1
1.801077000E3,5.836879001E1
1.801406000E3,6.182854437E1
1.801650000E3,5.918527405E1
1.801894000E3,6.352260837E1
1.802163000E3,6.142940723E1
1.802385000E3,5.867772092E1
1.802631000E3,5.916688243E1
1.802927000E3,5.855222781E1
1.803228000E3,6.125789004E1
1.803533000E3,5.839377949E1
1.803816000E3,5.705167204E1
1.804057000E3,5.641730344E1
1.804362000E3,6.771092582E1
1.804585000E3,6.036461449E1
1.804835000E3,6.742095194E1
1.805132000E3,6.133151855E1
1.805443000E3,6.658554202E1
1.805718000E3,7.095511769E1
1.806003000E3,7.330553664E1
1.806290000E3,6.732809523E1
1.806566000E3,6.106403544E1
1.806844000E3,5.830930506E1
1.807085000E3,6.610455401E1
1.807442000E3,5.944325189E1
1.807800000E3,5.667454347E1
1.808044000E3,5.560521877E1
1.808299000E3,5.488377812E1
1.808542000E3,5.279721650E1
1.808789000E3,4.834692654E1
1.809029000E3,4.661669368E1
1.809276000E3,5.501186804E1
1.809526000E3,5.384830085E1
1.809820000E3,5.526588307E1
1.810084000E3,5.900458249E1
1.810393000E3,5.557146256E1
1.810647000E3,5.355619280E1
1.811023000E3,5.627924000E1
1.811283000E3,5.384503050E1
1.811527000E3,5.309622401E1
1.811816000E3,5.228523776E1
1.812070000E3,5.317657142E1
1.812328000E3,5.813846570E1
1.812583000E3,5.621088360E1
1.812927000E3,5.646965227E1
1.813191000E3,5.322001188E1
1.813436000E3,5.451886743E1
1.813748000E3,5.558621720E1
1.814006000E3,5.673920724E1
1.814328000E3,5.582855401E1
1.814591000E3,6.044196407E1
1.814848000E3,5.769208427E1
1.815109000E3,6.206015086E1
1.815391000E3,5.918173335E1
1.815660000E3,5.779702061E1
1.815927000E3,6.516398742E1
1.816218000E3,5.927869783E1
1.816546000E3,6.320256740E1
1.816802000E3,6.296743684E1
1.817051000E3,5.869001212E1
1.817329000E3,5.985536664E1
1.817620000E3,5.435607380E1
1.817905000E3,5.721703373E1
1.818148000E3,6.314389823E1
1.818376000E3,6.116752308E1
1.818622000E3,5.773611736E1
1.818863000E3,5.892899245E1
1.819138000E3,5.791411351E1
1.819457000E3,6.283307798E1
1.819719000E3,5.805008540E1
1.819967000E3,6.383011196E1
1.820266000E3,5.915938870E1
1.820515000E3,5.795811325E1
1.820871000E3,5.730398564E1
1.821113000E3,5.907223014E1
1.821388000E3,5.566469845E1
1.821612000E3,5.223652040E1
1.821858000E3,5.461868826E1
1.822118000E3,5.731142265E1
1.822388000E3,5.743609212E1
1.822672000E3,6.147918645E1
1.822919000E3,6.109678537E1
1.823167000E3,5.654516230E1
1.823464000E3,6.010058675E1
1.823716000E3,6.101649690E1
1.824046000E3,5.741898993E1
1.824372000E3,5.654969113E1
1.824629000E3,5.489877253E1
1.824894000E3,6.410593751E1
1.825142000E3,5.923267903E1
1.825399000E3,5.977300321E1
1.825683000E3,5.945891570E1
1.825907000E3,5.799474745E1
1.826162000E3,5.485933719E1
1.826447000E3,5.848818620E1
1.826697000E3,5.937282663E1
1.826944000E3,5.473647239E1
1.827319000E3,5.611635619E1
1.827649000E3,5.704234375E1
1.827909000E3,5.174683398E1
1.828172000E3,5.243070089E1
1.828457000E3,5.835398328E1
1.828710000E3,6.579711207E1
1.828969000E3,6.063158540E1
1.829218000E3,5.379307224E1
1.829474000E3,5.791005982E1
1.829779000E3,5.908028356E1
1.830025000E3,5.476368407E1
1.830307000E3,5.608145667E1
1.830627000E3,5.417323034E1
1.830843000E3,5.295530865E1
1.831087000E3,5.335160491E1
1.831385000E3,5.274441298E1
1.831622000E3,5.307477504E1
1.831918000E3,5.606159985E1
1.832155000E3,6.009472302E1
1.832471000E3,5.380117674E1
1.832766000E3,5.382200579E1
1.833012000E3,5.176006230E1
1.833256000E3,5.956343573E1
1.833577000E3,5.545935306E1
1.833826000E3,5.528541848E1
1.834083000E3,5.436381252E1
1.834373000E3,5.684307553E1
1.834669000E3,5.352399464E1
1.834910000E3,5.651184236E1
1.835208000E3,5.432875840E1
1.835453000E3,5.442576527E1
1.835752000E3,5.643309342E1
1.836022000E3,5.781174029E1
1.836293000E3,6.110602518E1
1.836557000E3,5.591856301E1
1.836932000E3,5.423752303E1
1.837200000E3,5.716598850E1
1.837455000E3,5.511743414E1
1.837716000E3,5.819026063E1
1.837988000E3,5.728773522E1
1.838236000E3,5.959151016E1
1.838540000E3,5.810767345E1
1.838799000E3,5.779128856E1
1.839096000E3,6.092094761E1
1.839361000E3,5.957871329E1
1.839608000E3,5.838702884E1
1.839856000E3,5.927631822E1
1.840242000E3,5.748386760E1
1.840516000E3,5.957609475E1
1.840759000E3,5.688693666E1
1.841054000E3,5.883374773E1
1.841320000E3,5.769470339E1
1.841597000E3,5.894509733E1
1.841885000E3,6.032854908E1
1.842190000E3,5.891601570E1
1.842444000E3,5.957860612E1
1.842691000E3,5.968229576E1
1.842933000E3,5.829247522E1
1.843258000E3,6.183086549E1
1.843539000E3,6.077794792E1
1.843765000E3,5.928253866E1
1.844002000E3,5.782805396E1
1.844301000E3,5.975447959E1
1.844589000E3,6.108169982E1
1.844825000E3,5.915565503E1
1.845116000E3,5.981302437E1
1.845363000E3,6.019248645E1
1.845636000E3,6.014223773E1
1.845861000E3,6.160258605E1
1.846139000E3,6.002388007E1
1.846447000E3,6.004612452E1
1.846706000E3,5.932487324E1
1.846979000E3,5.718424575E1
1.847284000E3,5.712987240E1
1.847586000E3,5.557624595E1
1.847888000E3,5.603981815E1
1.848146000E3,5.769591687E1
1.848418000E3,5.526085696E1
1.848706000E3,5.815102401E1
1.848972000E3,5.884177354E1
1.849226000E3,5.853138751E1
1.849515000E3,6.156208919E1
1.849746000E3,6.064923427E1
1.850008000E3,6.590305387E1
1.850338000E3,5.853444981E1
1.850640000E3,5.717447935E1
1.850942000E3,5.680568615E1
1.851242000E3,5.928468331E1
1.851504000E3,5.798449444E1
1.851757000E3,5.802619768E1
1.852033000E3,5.998338312E1
1.852296000E3,5.683616594E1
1.852550000E3,5.692327884E1
1.852886000E3,5.878610583E1
1.853162000E3,5.538467470E1
1.853432000E3,5.437085520E1
1.853738000E3,5.469765317E1
1.854038000E3,5.790268038E1
1.854297000E3,5.836787866E1
1.854582000E3,6.160807622E1
1.854881000E3,5.878613196E1
1.855158000E3,6.200103199E1
1.855387000E3,6.087479870E1
1.855688000E3,6.028304140E1
1.855930000E3,6.159527875E1
1.856226000E3,6.082174354E1
1.856487000E3,5.932314061E1
1.856744000E3,5.976570730E1
1.857001000E3,5.473753247E1
1.857299000E3,5.954612483E1
1.857556000E3,6.052388497E1
1.857849000E3,5.848282940E1
1.858086000E3,5.879664566E1
1.858384000E3,5.864589973E1
1.858677000E3,5.659242719E1
1.858917000E3,5.683870091E1
1.859195000E3,5.582498919E1
1.859427000E3,6.011873423E1
1.859676000E3,5.796702396E1
1.859911000E3,5.928400715E1
1.860149000E3,5.826876733E1
1.860396000E3,6.038481253E1
1.860680000E3,6.030085568E1
1.860944000E3,5.890166619E1
1.861209000E3,6.654379171E1
1.861519000E3,6.016187265E1
1.861755000E3,6.139297542E1
1.862049000E3,6.289106669E1
1.862388000E3,5.872946965E1
1.862675000E3,5.800836625E1
1.862993000E3,5.701819685E1
1.863248000E3,5.488359846E1
1.863519000E3,5.747446133E1
1.863768000E3,5.996388232E1
1.864087000E3,5.686047813E1
1.864334000E3,5.935760915E1
1.864635000E3,6.438349972E1
1.864894000E3,6.008599590E1
1.865205000E3,5.995474236E1
1.865502000E3,6.596906108E1
1.865837000E3,6.091064347E1
1.866114000E3,5.885056970E1
1.866411000E3,6.474486832E1
1.866666000E3,5.888758286E1
1.866964000E3,6.138447683E1
1.867211000E3,6.032596684E1
1.867482000E3,5.848476935E1
1.867736000E3,5.631330849E1
1.867989000E3,5.927138373E1
1.868246000E3,5.817171672E1
1.868499000E3,5.358065381E1
1.868763000E3,5.500264039E1
1.869129000E3,5.663946315E1
1.869384000E3,5.601392416E1
1.869636000E3,5.640732154E1
1.869947000E3,5.320213962E1
1.870207000E3,4.907811811E1
1.870470000E3,5.784153600E1
1.870743000E3,5.988355074E1
1.871011000E3,5.973830135E1
1.871253000E3,5.769679044E1
1.871519000E3,5.395770126E1
1.871765000E3,5.751088186E1
1.872011000E3,5.342275719E1
1.872301000E3,5.638616310E1
1.872563000E3,5.124369984E1
1.872821000E3,5.357036185E1
1.873129000E3,5.529809524E1
1.873386000E3,5.442720524E1
1.873650000E3,5.306298792E1
1.873937000E3,5.703507672E1
1.874184000E3,5.835246426E1
1.874444000E3,5.638184247E1
1.874707000E3,5.201779537E1
1.874972000E3,5.217149520E1
1.875244000E3,5.757612416E1
1.875577000E3,5.387788750E1
1.875865000E3,5.607108884E1
1.876149000E3,5.692352283E1
1.876407000E3,5.577296536E1
1.876687000E3,5.259836493E1
1.876982000E3,5.467571766E1
1.877215000E3,5.256317748E1
1.877521000E3,5.522593862E1
1.877775000E3,5.432669245E1
1.878036000E3,5.734031668E1
1.878314000E3,6.027566119E1
1.878587000E3,5.567003578E1
1.878912000E3,5.307720644E1
1.879176000E3,5.659939353E1
1.879425000E3,5.110556861E1
1.879723000E3,5.673190580E1
1.879969000E3,5.437112204E1
1.880274000E3,5.433297742E1
1.880576000E3,5.585075865E1
1.880875000E3,5.657006430E1
1.881117000E3,5.701623858E1
1.881424000E3,5.749679466E1
1.881673000E3,5.623079196E1
1.881986000E3,5.545187468E1
1.882329000E3,5.781610131E1
1.882611000E3,5.432916720E1
1.882882000E3,4.940287270E1
1.883127000E3,5.866223377E1
1.883391000E3,5.654564177E1
1.883644000E3,5.888782218E1
1.883889000E3,5.586307703E1
1.884148000E3,5.930725555E1
1.884413000E3,5.963840788E1
1.884660000E3,5.928611951E1
1.884926000E3,5.621968819E1
1.885181000E3,5.811455305E1
1.885457000E3,5.585646129E1
1.885714000E3,5.989591718E1
1.885968000E3,6.058402104E1
1.886267000E3,5.972100226E1
1.886517000E3,6.220704457E1
1.886832000E3,6.037773435E1
1.887106000E3,6.039308032E1
1.887385000E3,6.223647696E1
1.887617000E3,5.854088114E1
1.887876000E3,6.248517888E1
1.888128000E3,6.222318884E1
1.888437000E3,6.070320114E1
1.888777000E3,5.817372188E1
1.889076000E3,5.382250608E1
1.889369000E3,7.004593531E1
1.889616000E3,6.094415751E1
1.889913000E3,5.455584628E1
1.890163000E3,5.387250795E1
1.890418000E3,5.219742496E1
1.890714000E3,5.070715955E1
1.890961000E3,5.362651533E1
1.891207000E3,5.046817004E1
1.891453000E3,5.129339201E1
1.891764000E3,4.856730286E1
1.892053000E3,5.220705734E1
1.892321000E3,5.401068171E1
1.892582000E3,5.109746146E1
1.892834000E3,5.412675897E1
1.893090000E3,5.347014573E1
1.893340000E3,5.092720593E1
1.893620000E3,5.341316175E1
1.893886000E3,4.870918930E1
1.894142000E3,4.929590175E1
1.894389000E3,4.686294330E1
1.894692000E3,5.100486031E1
1.894995000E3,5.087478993E1
1.895328000E3,4.940372977E1
1.895606000E3,5.362468443E1
1.895919000E3,5.608826750E1
1.896241000E3,5.628756413E1
1.896497000E3,5.817843169E1
1.896749000E3,5.809119715E1
1.897054000E3,5.469613872E1
1.897287000E3,5.437807476E1
1.897582000E3,5.794761863E1
1.897897000E3,6.027023965E1
1.898145000E3,5.913564460E1
1.898511000E3,5.510014788E1
1.898752000E3,5.499817732E1
1.898999000E3,5.569220222E1
1.899294000E3,5.368447548E1
1.899547000E3,5.912109227E1
1.899841000E3,6.076259223E1
1.900104000E3,6.153129043E1
1.900349000E3,5.679462536E1
1.900634000E3,5.721135074E1
1.900927000E3,5.674745728E1
1.901166000E3,5.556227882E1
1.901462000E3,4.994603734E1
1.901841000E3,5.122656475E1
1.902183000E3,5.127903645E1
1.902436000E3,5.042064547E1
1.902695000E3,5.425673681E1
1.902998000E3,5.484388956E1
1.903228000E3,5.322356297E1
1.903483000E3,5.161093724E1
1.903730000E3,5.302125687E1
1.904019000E3,5.241958307E1
1.904307000E3,5.116604316E1
1.904614000E3,5.319513233E1
1.904991000E3,5.530482451E1
1.905243000E3,5.829713614E1
1.905528000E3,4.891404960E1
1.905774000E3,5.408250868E1
1.906083000E3,5.272747143E1
1.906381000E3,5.216068921E1
1.906624000E3,5.292203291E1
1.906885000E3,5.243548019E1
1.907149000E3,4.981562618E1
1.907448000E3,5.500279348E1
1.907742000E3,5.481190601E1
1.907999000E3,5.369800103E1
1.908315000E3,6.390197571E1
1.908579000E3,6.517990141E1
1.908825000E3,5.822949910E1
1.909064000E3,5.655728640E1
1.909356000E3,5.292186662E1
1.909600000E3,5.069372058E1
1.909895000E3,5.368100654E1
1.910138000E3,5.616508462E1
1.910432000E3,6.285923815E1
1.910670000E3,6.254266196E1
1.910979000E3,5.628599605E1
1.911260000E3,5.616383984E1
1.911482000E3,5.074231882E1
1.911728000E3,5.398858859E1
1.911977000E3,5.585565083E1
1.912237000E3,5.777112626E1
1.912532000E3,6.036032129E1
1.912783000E3,6.077032608E1
1.913052000E3,5.839282786E1
1.913316000E3,5.397912726E1
1.913575000E3,5.582771928E1
1.913848000E3,5.579334158E1
1.914143000E3,5.778281485E1
1.914450000E3,5.783459906E1
1.914713000E3,6.199387267E1
1.914943000E3,6.173706737E1
1.915185000E3,5.621060236E1
1.915433000E3,5.563784893E1
1.915692000E3,5.470990272E1
1.915951000E3,5.469960060E1
1.916217000E3,6.171536544E1
1.916470000E3,5.862130066E1
1.916777000E3,5.839467924E1
1.917028000E3,5.552209731E1
1.917324000E3,5.763067987E1
1.917687000E3,5.981653815E1
1.917967000E3,5.790518789E1
1.918210000E3,5.220287871E1
1.918457000E3,5.707286116E1
1.918759000E3,5.657529642E1
1.918997000E3,6.000130629E1
1.919241000E3,5.708419446E1
1.919496000E3,5.749223221E1
1.919768000E3,5.843781753E1
1.920074000E3,5.671929683E1
1.920373000E3,5.881070992E1
1.920621000E3,5.603223824E1
1.920956000E3,6.053511488E1
1.921216000E3,5.525745837E1
1.921476000E3,6.186721324E1
1.921723000E3,6.214292360E1
1.922025000E3,5.857206109E1
1.922320000E3,5.934438900E1
1.922561000E3,6.077867207E1
1.922860000E3,5.578255978E1
1.923099000E3,5.723807446E1
1.923347000E3,5.785786452E1
1.923636000E3,6.037753633E1
1.923892000E3,6.106459696E1
1.924223000E3,5.873119773E1
1.924511000E3,5.862235861E1
1.924814000E3,5.732521131E1
1.925070000E3,5.161553090E1
1.925373000E3,5.243351685E1
1.925626000E3,5.041805469E1
1.925919000E3,5.543714980E1
1.926175000E3,5.338657816E1
1.926425000E3,5.616854022E1
1.926695000E3,5.699328540E1
1.926965000E3,5.787312270E1
1.927305000E3,5.558473925E1
1.927614000E3,5.927685087E1
1.927880000E3,6.254706193E1
1.928125000E3,6.079427969E1
1.928390000E3,5.412440784E1
1.928634000E3,5.441834540E1
1.928928000E3,5.220486428E1
1.929215000E3,5.210908233E1
1.929515000E3,5.352367419E1
1.929766000E3,5.356350702E1
1.930022000E3,5.184851991E1
1.930322000E3,5.311742835E1
1.930607000E3,5.453786592E1
1.930870000E3,5.814140937E1
1.931155000E3,5.779656646E1
1.931440000E3,5.488757891E1
1.931727000E3,5.385182390E1
1.931981000E3,5.705491580E1
1.932229000E3,5.576165296E1
1.932491000E3,5.781333383E1
1.932730000E3,5.616780300E1
1.932971000E3,5.400230043E1
1.933232000E3,5.518627884E1
1.933510000E3,5.211300688E1
1.933795000E3,5.292820587E1
1.934127000E3,5.382097927E1
1.934390000E3,6.102840439E1
1.934671000E3,5.486275546E1
1.934948000E3,5.206103103E1
1.935198000E3,5.739150099E1
1.935506000E3,5.310844778E1
1.935756000E3,5.392681604E1
1.936008000E3,5.250003264E1
1.936256000E3,5.801399662E1
1.936524000E3,5.696032820E1
1.936785000E3,5.414492013E1
1.937032000E3,5.536982174E1
1.937391000E3,5.750979970E1
1.937677000E3,5.370086514E1
1.937972000E3,5.359409099E1
1.938241000E3,4.663692517E1
1.938508000E3,4.740501122E1
1.938772000E3,4.812116539E1
1.939051000E3,4.940260018E1
1.939311000E3,5.211533825E1
1.939553000E3,5.351181789E1
1.939796000E3,5.597808269E1
1.940081000E3,5.841474518E1
1.940347000E3,5.900966915E1
1.940680000E3,5.844032848E1
1.940932000E3,6.047778057E1
1.941187000E3,6.179458512E1
1.941488000E3,5.569784051E1
1.941730000E3,5.535681081E1
1.941971000E3,5.409739450E1
1.942227000E3,5.551927029E1
1.942555000E3,5.259381649E1
1.942855000E3,5.090743186E1
1.943101000E3,5.330610416E1
1.943383000E3,5.722147303E1
1.943610000E3,5.564867598E1
1.944013000E3,5.456395907E1
1.944265000E3,5.442943523E1
1.944557000E3,5.982581487E1
1.944820000E3,5.751114261E1
1.945081000E3,5.998630171E1
1.945333000E3,5.908382499E1
1.945646000E3,5.828329647E1
1.945951000E3,5.602282904E1
1.946199000E3,6.197108249E1
1.946496000E3,5.533258874E1
1.946770000E3,5.704060455E1
1.947126000E3,5.457797110E1
1.947363000E3,5.430717613E1
1.947637000E3,5.940687974E1
1.947953000E3,5.436076271E1
1.948235000E3,5.660912008E1
1.948550000E3,5.504399315E1
1.948861000E3,5.464999644E1
1.949122000E3,5.565806372E1
1.949384000E3,5.190569146E1
1.949646000E3,5.153937000E1
1.949972000E3,5.628803963E1
1.950248000E3,5.966716422E1
1.950577000E3,5.820503815E1
1.950822000E3,5.652058726E1
1.951118000E3,5.802645793E1
1.951349000E3,5.727916959E1
1.951597000E3,5.784165576E1
1.951900000E3,5.999225852E1
1.952197000E3,6.048891831E1
1.952433000E3,5.821794698E1
1.952728000E3,5.416701806E1
1.952964000E3,5.183738883E1
1.953295000E3,5.384161890E1
1.953675000E3,5.430376660E1
1.953907000E3,5.257088063E1
1.954151000E3,5.392186903E1
1.954431000E3,6.167467738E1
1.954678000E3,5.958790115E1
1.954923000E3,5.822018477E1
1.955185000E3,5.808448347E1
1.955447000E3,5.733347749E1
1.955703000E3,6.261390980E1
1.956005000E3,5.829281758E1
1.956246000E3,5.949056653E1
1.956541000E3,5.839747914E1
1.956810000E3,5.770882066E1
1.957120000E3,5.690637302E1
1.957421000E3,5.796705847E1
1.957668000E3,5.867770180E1
1.957936000E3,5.696585443E1
1.958216000E3,5.738908049E1
1.958463000E3,5.842272770E1
1.958721000E3,5.966072568E1
1.959033000E3,6.340725612E1
1.959281000E3,6.193544465E1
1.959566000E3,5.927164536E1
1.959888000E3,6.146900670E1
1.960249000E3,6.270186363E1
1.960512000E3,5.695216686E1
1.960779000E3,5.725758836E1
1.961040000E3,5.788439963E1
1.961303000E3,6.286977927E1
1.961557000E3,6.361469653E1
1.961802000E3,6.277422462E1
1.962060000E3,6.032704022E1
1.962310000E3,5.600516510E1
1.962586000E3,6.188879617E1
1.962805000E3,6.271522018E1
1.963107000E3,6.025198847E1
1.963453000E3,6.001529679E1
1.963728000E3,5.375240125E1
1.964036000E3,5.055228276E1
1.964331000E3,5.257092943E1
1.964568000E3,5.708661900E1
1.964868000E3,5.629448239E1
1.965178000E3,5.425890416E1
1.965431000E3,5.575014937E1
1.965679000E3,5.801461965E1
1.965931000E3,5.400244473E1
1.966191000E3,5.474887871E1
1.966525000E3,5.196538635E1
1.966783000E3,5.536524974E1
1.967040000E3,5.974878933E1
1.967338000E3,6.200932986E1
1.967644000E3,6.295299888E1
1.967909000E3,6.272635154E1
1.968153000E3,5.902465660E1
1.968474000E3,5.897159976E1
1.968773000E3,5.506910037E1
1.969014000E3,5.622897524E1
1.969254000E3,5.457019516E1
1.969505000E3,5.648049168E1
1.969892000E3,5.656883155E1
1.970152000E3,5.598423772E1
1.970446000E3,5.186768597E1
1.970726000E3,5.526177698E1
1.971020000E3,5.810907246E1
1.971304000E3,5.262875480E1
1.971613000E3,5.141696402E1
1.971915000E3,5.298264424E1
1.972196000E3,5.641801556E1
1.972483000E3,5.228737642E1
1.972725000E3,5.649656740E1
1.973036000E3,5.867645632E1
1.973323000E3,5.679238187E1
1.973633000E3,5.959682402E1
1.973935000E3,5.617109756E1
1.974236000E3,5.473085666E1
1.974547000E3,5.589564412E1
1.974836000E3,5.691193712E1
1.975136000E3,5.808545953E1
1.975385000E3,5.922478363E1
1.975631000E3,5.707996013E1
1.975881000E3,5.820923707E1
1.976194000E3,5.897957095E1
1.976453000E3,6.019944728E1
1.976814000E3,6.472960186E1
1.977076000E3,6.312075290E1
1.977356000E3,5.886370461E1
1.977618000E3,5.750754913E1
1.977917000E3,5.531180501E1
1.978189000E3,5.815410032E1
1.978463000E3,5.735965971E1
1.978732000E3,5.593071322E1
1.978999000E3,5.835041964E1
1.979245000E3,5.646810288E1
1.979493000E3,5.392299875E1
1.979902000E3,5.430590311E1
1.980142000E3,5.447583546E1
1.980384000E3,5.260389735E1
1.980632000E3,5.537561423E1
1.980873000E3,5.836960119E1
1.981120000E3,5.425821286E1
1.981389000E3,5.153336720E1
1.981618000E3,5.420085973E1
1.981915000E3,5.457985954E1
1.982165000E3,5.637026749E1
1.982404000E3,6.009656118E1
1.982718000E3,5.903298531E1
1.983029000E3,5.665152425E1
1.983296000E3,5.778918758E1
1.983538000E3,5.444374512E1
1.983786000E3,5.619088618E1
1.984047000E3,6.088482249E1
1.984304000E3,5.678390940E1
1.984575000E3,5.873820942E1
1.984842000E3,6.004736340E1
1.985142000E3,6.191465398E1
1.985405000E3,6.154032648E1
1.985653000E3,5.967034113E1
1.985913000E3,5.855925349E1
1.986211000E3,5.529356341E1
1.986557000E3,5.823190054E1
1.986847000E3,5.749679599E1
1.987098000E3,5.855123449E1
1.987369000E3,5.999203293E1
1.987610000E3,6.139424716E1
1.987876000E3,5.730078222E1
1.988126000E3,5.649537684E1
1.988425000E3,5.872458305E1
1.988727000E3,5.704322852E1
1.989024000E3,6.264447151E1
1.989326000E3,5.763604303E1
1.989641000E3,5.657919006E1
1.989961000E3,5.706004491E1
1.990255000E3,6.115159729E1
1.990571000E3,5.721964371E1
1.990829000E3,5.780420781E1
1.991088000E3,5.782228640E1
1.991353000E3,5.791642518E1
1.991611000E3,5.820065680E1
1.991935000E3,5.675756460E1
1.992174000E3,5.720433643E1
1.992482000E3,5.907701380E1
1.992770000E3,5.791335620E1
1.993107000E3,5.504589678E1
1.993369000E3,6.117578252E1
1.993619000E3,5.902046786E1
1.993912000E3,6.024153080E1
1.994216000E3,6.061721402E1
1.994464000E3,6.185610038E1
1.994715000E3,5.902440055E1
1.995005000E3,6.112374185E1
1.995249000E3,5.664710018E1
1.995551000E3,5.841351492E1
1.995787000E3,5.961393992E1
1.996119000E3,5.614463215E1
1.996387000E3,5.528223904E1
1.996647000E3,5.706960328E1
1.996947000E3,5.544195306E1
1.997203000E3,5.747091679E1
1.997452000E3,5.434233120E1
1.997769000E3,5.794847441E1
1.998019000E3,5.504963001E1
1.998267000E3,5.470768853E1
1.998498000E3,6.426300701E1
1.998789000E3,6.070245213E1
1.999090000E3,5.893271279E1
1.999390000E3,5.873668669E1
1.999698000E3,6.355663744E1
1.999962000E3,6.500393379E1
2.000214000E3,6.177640112E1
2.000471000E3,6.122167361E1
2.000775000E3,5.982616779E1
2.001079000E3,5.944943300E1
2.001339000E3,5.772707313E1
2.001595000E3,5.934980117E1
2.001862000E3,6.221301291E1
2.002160000E3,6.098009785E1
2.002491000E3,6.205877653E1
